Name,Year,Fuel_Type,Price
Hyundai,2016,Petrol,6979.91
Ford,2014,Petrol,7478.48
Maruti,2017,Diesel,8309.42
Audi,2013,Diesel,17172.8
Honda,2015,Petrol,5151.84
Ford,2016,Petrol,8398.05
Maruti,2013,Petrol,2437.43
Audi,2011,Diesel,23266.38
Volkswagen,2011,Diesel,5816.59
Maruti,2016,Diesel,5783.36
Mahindra,2011,Diesel,2215.85
Maruti,2018,Petrol,10170.73
Tata,2013,Petrol,1927.79
Honda,2011,Petrol,4930.26
Ford,2017,Petrol,5484.22
Hyundai,2014,Diesel,6248.68
Ford,2016,Petrol,7644.67
Audi,2011,Diesel,15455.52
BMW,2013,Diesel,18834.69
Tata,2012,Diesel,5096.44
Mahindra,2010,Diesel,5772.28
Hyundai,2017,Petrol,13671.77
Honda,2006,Petrol,1661.88
BMW,2015,Diesel,25471.14
Porsche,2011,Petrol,47640.68
Land Rover,2010,Diesel,44316.91
Maruti,2008,Petrol,1329.51
Hyundai,2011,Petrol,3212.98
Hyundai,2016,Petrol,15400.13
Maruti,2016,Diesel,8697.19
BMW,2016,Diesel,60326.39
Chevrolet,2012,Diesel,5262.63
Volkswagen,2011,Diesel,3600.75
Honda,2015,Petrol,7866.25
Maruti,2017,Petrol,5151.84
Volkswagen,2012,Diesel,5539.61
Hyundai,2015,Petrol,5484.22
Mahindra,2014,Diesel,10857.64
Mercedes-Benz,2019,Diesel,87304.31
Maruti,2015,Petrol,3312.69
Volkswagen,2014,Petrol,4930.26
Tata,2011,Petrol,830.94
Hyundai,2016,CNG,5539.61
Ford,2014,Diesel,5539.61
Maruti,2015,Petrol,5207.24
Hyundai,2015,Petrol,10735.77
Chevrolet,2015,Diesel,6093.58
BMW,2017,Diesel,72014.98
Volkswagen,2015,Diesel,5661.49
Skoda,2012,Petrol,2426.35
Volkswagen,2012,Diesel,4708.67
Mahindra,2013,Diesel,16064.88
Nissan,2014,Diesel,6259.76
Toyota,2016,Diesel,24928.26
Maruti,2007,Petrol,1938.86
Toyota,2004,Petrol,1661.88
Hyundai,2012,Petrol,3545.35
Hyundai,2012,Diesel,4985.65
Honda,2014,Diesel,4985.65
Hyundai,2014,Diesel,8863.38
Mercedes-Benz,2018,Diesel,32018.97
Volkswagen,2015,Diesel,4542.48
Hyundai,2006,Petrol,2548.22
Maruti,2017,Petrol,7999.2
Maruti,2014,Diesel,6425.95
Mahindra,2013,Diesel,3877.73
Ford,2013,Diesel,7035.31
Mahindra,2015,Diesel,9805.12
Chevrolet,2010,Petrol,2215.85
Hyundai,2012,Petrol,6093.58
Hyundai,2014,Petrol,2548.22
Renault,2014,Diesel,8807.99
Hyundai,2016,Petrol,6824.8
Hyundai,2012,Petrol,3157.58
Mercedes-Benz,2016,Petrol,27698.07
Mercedes-Benz,2008,Diesel,11478.08
Mercedes-Benz,2016,Petrol,28805.99
Hyundai,2013,Diesel,4819.46
Mahindra,2016,Diesel,4985.65
Maruti,2015,Diesel,5539.61
Hyundai,2014,Petrol,4066.08
Tata,2014,Diesel,6647.54
Hyundai,2018,Petrol,7024.23
Mini,2012,Petrol,24374.3
Toyota,2006,Petrol,1850.23
Toyota,2014,Petrol,8807.99
Maruti,2018,Petrol,10791.17
Mahindra,2011,Diesel,6647.54
Maruti,2008,Petrol,1661.88
Mini,2013,Petrol,23820.34
Maruti,2014,CNG,4320.9
Maruti,2009,Diesel,2603.62
Volkswagen,2012,Diesel,2936.0
Hyundai,2011,Petrol,3501.04
Maruti,2009,Petrol,2271.24
Maruti,2013,CNG,3268.37
Maruti,2014,Petrol,4320.9
Honda,2017,Diesel,7400.92
Hyundai,2017,Petrol,3877.73
Skoda,2017,Petrol,8985.25
Maruti,2017,Diesel,9195.76
Mercedes-Benz,2016,Diesel,50532.36
Skoda,2010,Diesel,4930.26
Maruti,2017,Diesel,8697.19
Hyundai,2011,LPG,3434.56
Hyundai,2014,Diesel,4154.71
Maruti,2017,Diesel,8475.61
Hyundai,2013,Petrol,5428.82
Mahindra,2018,Diesel,18302.88
Skoda,2016,Petrol,15566.31
Maruti,2016,Petrol,7478.48
Hyundai,2016,Diesel,10192.89
Toyota,2012,Diesel,3323.77
Honda,2008,Petrol,3046.79
Ford,2016,Diesel,22712.42
Hyundai,2012,Diesel,4708.67
Ford,2016,Petrol,6647.54
Hyundai,2015,Petrol,6647.54
Maruti,2008,Petrol,2670.09
Honda,2015,Petrol,8032.44
Volvo,2014,Diesel,26202.37
Maruti,2016,Petrol,7201.5
Mercedes-Benz,2017,Diesel,20009.08
Renault,2016,Petrol,3545.35
Ford,2017,Petrol,7112.86
Toyota,2015,Diesel,25482.22
Honda,2013,Petrol,6536.74
Mahindra,2014,Diesel,8586.4
BMW,2012,Diesel,16618.84
Maruti,2017,Diesel,9971.3
Mercedes-Benz,2011,Petrol,12741.11
Hyundai,2012,Petrol,6869.12
Hyundai,2017,Diesel,6558.9
Volkswagen,2016,Diesel,6968.83
Honda,2014,Petrol,4564.64
Honda,2007,Petrol,4210.11
Hyundai,2014,Petrol,2991.39
Mercedes-Benz,2017,Diesel,22468.67
Honda,2014,Petrol,4320.9
Toyota,2014,Diesel,18280.73
Hyundai,2011,Petrol,4099.31
Jaguar,2016,Diesel,87525.9
BMW,2013,Diesel,19931.53
Hyundai,2013,Diesel,4320.9
Ford,2012,Diesel,3456.72
Maruti,2007,Petrol,1828.07
Hyundai,2015,Petrol,3877.73
Mahindra,2015,Diesel,5373.43
Mercedes-Benz,2018,Diesel,43452.73
Hyundai,2007,Petrol,2215.85
Toyota,2010,Diesel,11577.79
Toyota,2016,Petrol,29913.91
Ford,2011,Diesel,2492.83
Hyundai,2014,Petrol,3822.33
Hyundai,2016,Petrol,6802.65
Hyundai,2012,LPG,3157.58
Tata,2015,CNG,3600.75
Maruti,2011,Diesel,4431.69
Honda,2010,Petrol,2869.52
Maruti,2017,Diesel,7711.14
Toyota,2011,Petrol,2426.35
Hyundai,2016,Petrol,3323.77
Volkswagen,2012,Diesel,3988.52
Chevrolet,2014,Diesel,4099.31
BMW,2013,Diesel,24097.32
Mercedes-Benz,2017,Diesel,49856.52
Maruti,2011,Petrol,3534.27
Hyundai,2015,Petrol,6869.12
Hyundai,2013,Petrol,4387.37
Tata,2009,Diesel,908.5
Maruti,2016,Diesel,4985.65
Hyundai,2017,Diesel,3933.13
Nissan,2014,Diesel,6093.58
Hyundai,2016,Petrol,11356.21
Toyota,2017,Diesel,33237.68
Maruti,2014,Petrol,3877.73
Renault,2014,Diesel,3434.56
Skoda,2010,Petrol,3600.75
Ford,2017,Diesel,9960.23
Volkswagen,2015,Petrol,4420.61
Nissan,2015,Diesel,6647.54
Audi,2015,Diesel,20219.59
Toyota,2012,Diesel,8586.4
Tata,2017,Petrol,4985.65
Toyota,2014,Diesel,18557.71
BMW,2012,Diesel,19388.65
Maruti,2016,Diesel,8531.01
Honda,2012,Petrol,4930.26
Maruti,2015,Diesel,5816.59
BMW,2017,Diesel,37292.68
Nissan,2013,Petrol,3102.18
Maruti,2018,Petrol,9384.11
Maruti,2018,Diesel,10325.84
Mercedes-Benz,2017,Diesel,30390.32
Honda,2015,Diesel,7201.5
Toyota,2014,Diesel,10525.27
Jaguar,2015,Diesel,35231.94
Toyota,2013,Petrol,4653.28
Chevrolet,2013,Diesel,4265.5
Honda,2012,Petrol,6647.54
Maruti,2007,Petrol,1828.07
Skoda,2013,Diesel,16064.88
Toyota,2011,Diesel,7866.25
Audi,2016,Diesel,31021.84
Maruti,2017,Diesel,10392.32
Hyundai,2016,Petrol,5295.87
Toyota,2003,Petrol,1883.47
Tata,2019,Diesel,19776.42
Hyundai,2010,Petrol,3046.79
Hyundai,2014,Petrol,6592.14
Maruti,2011,Petrol,1661.88
Maruti,2019,Petrol,4210.11
Mercedes-Benz,2017,Diesel,42655.03
Hyundai,2011,Petrol,2382.03
Skoda,2010,Petrol,4154.71
Volkswagen,2016,Diesel,9915.91
Maruti,2013,Diesel,5539.61
Honda,2010,Petrol,3268.37
BMW,2010,Petrol,11622.11
Hyundai,2007,Petrol,2049.66
Maruti,2016,Diesel,7146.1
Honda,2009,Petrol,5816.59
Maruti,2014,Diesel,6636.46
Ford,2015,Diesel,4232.26
Audi,2012,Diesel,43208.99
Audi,2016,Diesel,28529.01
Tata,2012,Diesel,2437.43
Hyundai,2008,Diesel,2215.85
Mercedes-Benz,2018,Diesel,62597.64
BMW,2014,Diesel,23266.38
Hyundai,2014,Diesel,4431.69
Hyundai,2011,Petrol,4243.34
Maruti,2016,Petrol,6525.67
Hyundai,2010,Petrol,1506.77
BMW,2013,Diesel,48748.6
Maruti,2014,CNG,3611.83
Hyundai,2016,Petrol,8863.38
Maruti,2012,Diesel,4708.67
Maruti,2018,Diesel,6647.54
Skoda,2016,Diesel,18402.6
Renault,2013,Diesel,8043.52
Mahindra,2005,Diesel,4431.69
BMW,2016,Diesel,38234.41
Maruti,2003,Petrol,1052.53
Maruti,2007,Petrol,2437.43
Hyundai,2017,Petrol,6370.56
Hyundai,2005,CNG,1329.51
Land Rover,2016,Diesel,40716.16
Mercedes-Benz,2009,Petrol,11079.23
BMW,2014,Diesel,19820.74
Nissan,2012,Diesel,4487.09
Audi,2011,Diesel,24374.3
Mercedes-Benz,2017,Diesel,30877.81
Maruti,2018,Diesel,9694.32
Maruti,2016,Diesel,5306.95
Skoda,2018,Diesel,13206.44
Audi,2016,Diesel,58841.78
Maruti,2006,Petrol,1274.11
Honda,2014,Diesel,8254.02
Hyundai,2017,Petrol,3877.73
Mercedes-Benz,2018,Diesel,77720.78
Hyundai,2011,Petrol,3489.96
BMW,2013,Diesel,21604.49
BMW,2012,Petrol,16618.84
Mahindra,2017,Diesel,8386.98
Maruti,2012,Petrol,4874.86
BMW,2016,Diesel,66475.37
Chevrolet,2010,Petrol,1772.68
Maruti,2014,Petrol,5428.82
Maruti,2014,Diesel,6592.14
Renault,2015,Diesel,5927.39
Honda,2014,Petrol,5982.78
Audi,2015,Diesel,25980.79
Skoda,2002,Diesel,2105.05
Honda,2016,Diesel,6758.33
Toyota,2006,Diesel,5484.22
Hyundai,2013,Petrol,2769.81
Datsun,2018,Petrol,3855.57
Maruti,2012,Diesel,4874.86
Mitsubishi,2008,Diesel,8852.3
Volvo,2008,Diesel,12176.07
Toyota,2014,Diesel,20496.57
Jeep,2018,Diesel,24030.84
Maruti,2014,Diesel,5727.96
Hyundai,2011,Diesel,4985.65
Mahindra,2014,Diesel,7478.48
Hyundai,2013,Petrol,3456.72
Toyota,2011,Diesel,9140.36
Toyota,2017,Diesel,22313.56
Toyota,2013,Diesel,13959.83
Maruti,2015,Diesel,7323.37
Hyundai,2016,Diesel,14657.82
Toyota,2008,Diesel,5262.63
Volkswagen,2011,Diesel,3212.98
Chevrolet,2015,Diesel,6093.58
Mahindra,2014,Diesel,10492.03
Hyundai,2008,Petrol,2160.45
Hyundai,2011,Petrol,2437.43
Hyundai,2006,Petrol,1274.11
Honda,2013,Petrol,4819.46
Maruti,2016,Petrol,4985.65
Hyundai,2013,Petrol,3933.13
Maruti,2015,Diesel,5262.63
Hyundai,2012,Petrol,5007.81
BMW,2012,Diesel,14126.02
Audi,2014,Diesel,22202.77
Nissan,2014,Diesel,7201.5
Mitsubishi,2007,Diesel,8309.42
Maruti,2016,Petrol,4597.88
Honda,2007,Petrol,2769.81
Hyundai,2016,Petrol,5982.78
Maruti,2016,Petrol,3489.96
Audi,2015,Diesel,58165.94
Hyundai,2016,Petrol,6592.14
Tata,2019,Petrol,7722.22
Hyundai,2011,Petrol,3545.35
Hyundai,2007,Petrol,1240.87
Renault,2013,Diesel,7412.0
Tata,2014,Diesel,6536.74
Hyundai,2009,Petrol,2492.83
Maruti,2013,Diesel,4985.65
Hyundai,2015,Petrol,2891.68
Mercedes-Benz,2010,Diesel,12741.11
Mini,2016,Petrol,38777.3
Tata,2010,Petrol,553.96
Maruti,2015,Diesel,6370.56
Hyundai,2017,Diesel,12741.11
Hyundai,2015,Petrol,3046.79
BMW,2016,Diesel,34899.57
Honda,2016,Petrol,5450.98
Maruti,2012,Diesel,3899.89
BMW,2014,Diesel,19444.04
Maruti,2016,Diesel,6425.95
Maruti,2013,Diesel,7700.06
Renault,2013,Petrol,2659.01
Chevrolet,2013,Diesel,5816.59
Maruti,2012,Petrol,4708.67
Tata,2008,Diesel,1661.88
Hyundai,2016,Diesel,4985.65
Tata,2014,Diesel,2769.81
Ford,2006,Diesel,1717.28
Renault,2016,Diesel,7201.5
BMW,2012,Diesel,19942.61
Hyundai,2015,Diesel,5495.3
Honda,2012,Petrol,3600.75
Audi,2010,Petrol,9417.34
Maruti,2014,Petrol,3046.79
Hyundai,2011,Petrol,3766.94
Maruti,2013,Diesel,7755.46
Chevrolet,2012,Petrol,3556.43
Hyundai,2016,Diesel,15787.9
Volkswagen,2014,Diesel,7201.5
Honda,2014,Petrol,6082.5
Hyundai,2005,Petrol,886.34
Hyundai,2007,Petrol,2204.77
Hyundai,2015,Petrol,6547.82
Hyundai,2019,Petrol,7135.02
Maruti,2012,CNG,3212.98
Hyundai,2015,Petrol,5096.44
Maruti,2007,Diesel,2603.62
Hyundai,2016,Petrol,7988.12
Renault,2016,Diesel,8863.38
Maruti,2009,Diesel,3877.73
Toyota,2008,Diesel,6536.74
Tata,2015,Petrol,1927.79
Ford,2019,Petrol,7533.87
Hyundai,2017,Petrol,8309.42
Honda,2016,Petrol,8863.38
Honda,2015,Diesel,6636.46
Hyundai,2017,Diesel,14292.2
Maruti,2018,Petrol,7755.46
Audi,2014,Diesel,38777.3
Honda,2015,Diesel,6093.58
BMW,2010,Diesel,20452.25
Ford,2010,Petrol,2659.01
Maruti,2002,Petrol,1107.92
Hyundai,2012,Petrol,2936.0
Skoda,2015,Diesel,6603.22
Porsche,2015,Diesel,83094.21
Mercedes-Benz,2017,Petrol,30080.1
Audi,2008,Petrol,11633.19
Maruti,2015,Petrol,7423.08
Ford,2013,Diesel,5428.82
Mahindra,2017,Diesel,8863.38
Maruti,2018,Petrol,4021.76
Maruti,2015,Petrol,5318.03
Tata,2017,Petrol,4708.67
Maruti,2014,Petrol,4697.59
Ford,2018,Diesel,33536.82
Mercedes-Benz,2013,Diesel,15787.9
Hyundai,2012,Petrol,3778.02
Honda,2009,Petrol,3080.03
Skoda,2015,Diesel,17172.8
Tata,2017,Diesel,3323.77
Maruti,2012,Petrol,2548.22
Hyundai,2017,Diesel,14713.21
Maruti,2009,Petrol,2492.83
Maruti,2011,Petrol,3722.62
Honda,2014,Petrol,4708.67
Hyundai,2012,Petrol,4764.07
Skoda,2010,Petrol,6647.54
Hyundai,2018,Diesel,10170.73
Maruti,2017,Petrol,5528.53
Skoda,2011,Petrol,4154.71
Ford,2010,Diesel,2769.81
Honda,2016,Diesel,7977.04
Mercedes-Benz,2016,Diesel,32683.72
Mercedes-Benz,2015,Diesel,19444.04
Volvo,2012,Diesel,13295.07
Audi,2009,Diesel,14956.96
Hyundai,2014,Diesel,5650.41
BMW,2011,Diesel,11411.6
Hyundai,2014,Diesel,6315.16
Maruti,2014,Petrol,3778.02
Ford,2010,Diesel,2659.01
Mahindra,2017,Petrol,6204.37
Tata,2006,Diesel,1107.92
Mahindra,2017,Diesel,9084.97
Audi,2015,Diesel,30467.88
Maruti,2015,Petrol,3877.73
Maruti,2016,CNG,5074.29
Maruti,2017,Diesel,11455.92
Mahindra,2006,Diesel,3600.75
Hyundai,2007,Diesel,5539.61
Hyundai,2008,Petrol,2492.83
Porsche,2014,Diesel,57080.18
Maruti,2018,Diesel,9550.29
Maruti,2017,Diesel,8032.44
Honda,2016,Petrol,6060.34
Jaguar,2014,Diesel,34345.61
Mini,2017,Petrol,39863.06
Hyundai,2017,Petrol,3789.1
Audi,2008,Diesel,12741.11
Hyundai,2016,Petrol,8032.44
Maruti,2018,Diesel,8863.38
Ford,2015,Diesel,8121.07
Maruti,2016,Petrol,3711.54
Volkswagen,2013,Diesel,4874.86
Toyota,2012,Petrol,3312.69
Honda,2015,Petrol,6204.37
Volkswagen,2016,Diesel,7345.53
Volkswagen,2018,Diesel,8752.59
Honda,2015,Petrol,7755.46
Honda,2014,Petrol,5484.22
Skoda,2017,Petrol,10181.81
Hyundai,2011,Diesel,5650.41
Hyundai,2015,Diesel,6536.74
Maruti,2019,Petrol,10536.35
Honda,2008,Petrol,4320.9
Maruti,2014,Petrol,5971.7
Maruti,2009,Diesel,3323.77
Maruti,2012,Diesel,4764.07
Maruti,2017,Petrol,7478.48
Hyundai,2017,Petrol,4985.65
Ford,2010,Diesel,3046.79
Hyundai,2016,Diesel,9971.3
Maruti,2001,Petrol,775.55
Ford,2014,Diesel,2825.2
Tata,2014,Diesel,3922.05
Honda,2009,Petrol,4708.67
Maruti,2007,Petrol,1329.51
BMW,2013,Diesel,21604.49
Mahindra,2015,Diesel,13295.07
Maruti,2012,Diesel,4320.9
Maruti,2017,Diesel,10115.33
Maruti,2011,Petrol,2492.83
Maruti,2012,Petrol,3600.75
Hyundai,2017,Diesel,16386.18
Maruti,2010,Petrol,2603.62
Maruti,2015,Diesel,3434.56
Hyundai,2014,Diesel,14292.2
Hyundai,2017,Petrol,2769.81
Hyundai,2013,Petrol,4043.92
Hyundai,2014,Petrol,8309.42
Honda,2013,Petrol,4143.63
Maruti,2017,Petrol,6492.43
Mercedes-Benz,2018,Diesel,43895.9
Maruti,2018,Diesel,7810.86
Maruti,2018,Diesel,8309.42
Chevrolet,2012,Diesel,2326.64
Skoda,2014,Petrol,12851.9
Mercedes-Benz,2012,Diesel,21327.51
Toyota,2017,Diesel,19853.98
Hyundai,2016,Petrol,3988.52
Honda,2014,Diesel,4985.65
Hyundai,2017,Diesel,8198.63
Mercedes-Benz,2018,Diesel,65688.74
Mahindra,2011,Diesel,6093.58
Hyundai,2006,Petrol,1938.86
Maruti,2016,Petrol,7478.48
Chevrolet,2011,Diesel,4376.29
Hyundai,2011,Petrol,4653.28
Honda,2016,Petrol,9306.55
Volkswagen,2017,Petrol,9140.36
Honda,2013,Petrol,3667.22
Maruti,2017,Diesel,8309.42
Honda,2012,Petrol,5262.63
Mahindra,2013,Diesel,9738.64
Skoda,2014,Petrol,10525.27
Hyundai,2009,Petrol,1772.68
Maruti,2010,Petrol,1717.28
Hyundai,2014,Diesel,6481.35
Ford,2014,Petrol,8331.58
Nissan,2011,Diesel,3988.52
Honda,2016,Petrol,5240.47
Mahindra,2013,Diesel,11633.19
BMW,2013,Diesel,38267.65
Hyundai,2018,Petrol,6725.09
Maruti,2018,Petrol,8597.48
Mahindra,2016,Diesel,8265.1
Renault,2012,Diesel,3866.65
Hyundai,2012,Petrol,4487.09
Mitsubishi,2013,Diesel,13162.12
Toyota,2011,Petrol,7146.1
BMW,2015,Diesel,55396.14
BMW,2011,Petrol,9971.3
Hyundai,2016,Diesel,15787.9
Mahindra,2017,Diesel,8154.31
Mahindra,2010,Diesel,4874.86
Renault,2016,Petrol,3434.56
Renault,2017,Petrol,4741.91
Maruti,2017,Petrol,6093.58
Skoda,2012,Diesel,7744.38
Maruti,2018,Petrol,4752.99
Maruti,2014,Petrol,4653.28
Hyundai,2012,Diesel,4553.56
Audi,2015,Diesel,20773.55
Mercedes-Benz,2017,Diesel,71959.58
Hyundai,2010,Petrol,1761.6
Maruti,2016,Petrol,3988.52
Honda,2017,Petrol,8719.35
Hyundai,2018,Petrol,6148.97
Honda,2014,Diesel,7090.71
Maruti,2009,Petrol,2936.0
Maruti,2015,Petrol,6093.58
Mahindra,2013,Diesel,8098.92
Maruti,2016,Diesel,7866.25
Hyundai,2016,Diesel,8675.04
Hyundai,2005,Diesel,941.73
Honda,2014,Petrol,3933.13
Hyundai,2017,Petrol,9073.89
BMW,2018,Diesel,31021.84
Volkswagen,2015,Diesel,14403.0
Volkswagen,2011,Petrol,3645.07
Maruti,2015,Petrol,4885.94
Renault,2013,Diesel,5528.53
BMW,2009,Diesel,19920.45
Fiat,2018,Diesel,8542.08
Maruti,2013,Petrol,3102.18
Chevrolet,2013,Diesel,3323.77
Mahindra,2015,Diesel,13837.96
Tata,2016,Diesel,5539.61
BMW,2017,Diesel,36162.6
Maruti,2015,Diesel,7201.5
BMW,2015,Diesel,38777.3
Tata,2015,Diesel,2215.85
Mahindra,2015,Diesel,10480.95
Audi,2016,Diesel,43208.99
BMW,2009,Diesel,16618.84
Hyundai,2013,Petrol,6813.72
Hyundai,2015,Diesel,16064.88
Hyundai,2012,Petrol,3600.75
Maruti,2018,Petrol,5739.04
Maruti,2007,Petrol,1373.82
Hyundai,2013,Petrol,3102.18
Skoda,2011,Petrol,5794.44
Hyundai,2005,Petrol,498.57
Maruti,2014,Petrol,3600.75
Maruti,2015,Petrol,1661.88
Hyundai,2012,Petrol,3157.58
Renault,2018,Petrol,4985.65
Mercedes-Benz,2014,Diesel,18003.74
Volkswagen,2017,Petrol,8586.4
Mahindra,2007,Diesel,4819.46
Toyota,2019,Diesel,36705.48
Chevrolet,2013,Diesel,4021.76
Toyota,2010,Diesel,5262.63
Maruti,2018,Petrol,7212.58
Renault,2018,Petrol,5318.03
Tata,2017,Diesel,6647.54
Hyundai,2016,Petrol,7090.71
Volkswagen,2014,Diesel,5428.82
Audi,2013,Diesel,22789.97
Maruti,2015,Diesel,5273.71
Chevrolet,2012,Petrol,2215.85
BMW,2009,Diesel,10990.59
Hyundai,2018,Petrol,4088.23
Maruti,2013,Diesel,6370.56
Volkswagen,2014,Diesel,6315.16
Honda,2014,Petrol,5473.14
Volkswagen,2012,Petrol,4752.99
Maruti,2014,Petrol,3323.77
Volkswagen,2014,Diesel,7201.5
Volkswagen,2015,Petrol,5428.82
Honda,2016,Diesel,5982.78
Audi,2014,Diesel,26590.15
Tata,2019,Diesel,8265.1
Volkswagen,2017,Diesel,10636.06
Audi,2014,Diesel,27698.07
Nissan,2014,Diesel,7533.87
Skoda,2016,Diesel,9517.06
Ford,2016,Diesel,5860.91
Tata,2011,Diesel,2769.81
Mercedes-Benz,2011,Diesel,15400.13
Toyota,2014,Diesel,22158.46
Honda,2011,Petrol,3766.94
Hyundai,2015,Petrol,6093.58
Volkswagen,2012,Diesel,4043.92
Ford,2011,Diesel,6492.43
Ford,2018,Petrol,11566.71
Maruti,2013,Diesel,5539.61
Hyundai,2011,Diesel,3733.7
Toyota,2011,Diesel,7700.06
Tata,2018,Diesel,10968.44
Ford,2012,Diesel,3656.15
Porsche,2013,Diesel,55950.1
Hyundai,2015,Diesel,13849.03
Audi,2014,Diesel,22712.42
Mahindra,2017,Diesel,16064.88
Isuzu,2017,Diesel,22158.46
Maruti,2014,Diesel,5816.59
Maruti,2015,Petrol,6536.74
Hyundai,2013,Petrol,2880.6
Mercedes-Benz,2007,Diesel,12187.15
BMW,2011,Diesel,17172.8
Hyundai,2017,Diesel,6370.56
Jaguar,2015,Diesel,83094.21
Maruti,2007,Diesel,2215.85
Hyundai,2008,Petrol,2548.22
Toyota,2009,Diesel,9084.97
Hyundai,2015,Petrol,5318.03
Mercedes-Benz,2008,Diesel,9417.34
Ford,2011,Diesel,3212.98
Toyota,2012,Diesel,7201.5
Hyundai,2018,Petrol,6481.35
Jeep,2019,Diesel,26490.43
Maruti,2019,Petrol,8154.31
Toyota,2014,Diesel,19111.67
Volkswagen,2013,Diesel,7755.46
Toyota,2017,Diesel,19554.84
Ford,2013,Diesel,2769.81
Toyota,2015,Diesel,6647.54
Mahindra,2018,Diesel,9140.36
Land Rover,2018,Diesel,49668.18
BMW,2011,Diesel,11633.19
Hyundai,2008,Petrol,2105.05
Maruti,2016,Petrol,4708.67
Jaguar,2014,Diesel,29359.95
Audi,2013,Diesel,24928.26
Nissan,2011,Diesel,3656.15
Honda,2015,Petrol,4764.07
Renault,2012,Diesel,5816.59
Toyota,2015,Diesel,13018.09
Honda,2014,Petrol,4708.67
Mercedes-Benz,2012,Diesel,15754.66
Toyota,2015,Petrol,4653.28
Toyota,2017,Diesel,20219.59
Mercedes-Benz,2013,Diesel,20496.57
Maruti,2008,Petrol,2659.01
Maruti,2016,Diesel,7201.5
Hyundai,2014,LPG,3545.35
Maruti,2015,Petrol,4420.61
Ford,2014,Diesel,6038.18
Tata,2010,Diesel,2991.39
Honda,2016,Diesel,6924.52
Mahindra,2016,Diesel,14713.21
Nissan,2012,Diesel,4099.31
Mercedes-Benz,2018,Diesel,43774.03
Tata,2010,Diesel,1551.09
Maruti,2014,Diesel,3877.73
Maruti,2012,Petrol,4187.95
Tata,2015,Diesel,2991.39
Honda,2013,Diesel,3545.35
Maruti,2016,Petrol,5539.61
Maruti,2012,Diesel,7755.46
Hyundai,2014,Petrol,3157.58
Nissan,2016,Petrol,4708.67
Hyundai,2014,Petrol,5428.82
Jeep,2017,Diesel,18723.89
Volkswagen,2014,Diesel,4708.67
Honda,2015,Petrol,4808.38
BMW,2012,Diesel,18834.69
BMW,2017,Diesel,31520.4
Honda,2014,Petrol,6813.72
Mahindra,2014,Diesel,10248.29
Maruti,2015,Diesel,5373.43
Maruti,2014,Diesel,5318.03
Honda,2012,Petrol,2548.22
Hyundai,2016,Petrol,5262.63
Tata,2017,Diesel,5539.61
Hyundai,2015,Petrol,2769.81
Hyundai,2017,Petrol,6592.14
Volvo,2014,Diesel,17726.76
Ford,2014,Diesel,6813.72
Maruti,2014,Petrol,4487.09
Hyundai,2010,Diesel,3434.56
Maruti,2013,Petrol,6082.5
Porsche,2010,Petrol,47540.97
Maruti,2015,Diesel,6315.16
Honda,2014,Petrol,3157.58
Chevrolet,2012,Petrol,2603.62
Hyundai,2018,Petrol,16352.94
Honda,2008,Petrol,2492.83
Maruti,2016,Petrol,4043.92
Ford,2016,Diesel,8032.44
BMW,2010,Diesel,11843.69
Hyundai,2014,Petrol,6093.58
Toyota,2005,Diesel,5650.41
Maruti,2014,Petrol,3600.75
Maruti,2018,Diesel,10248.29
Maruti,2008,Petrol,1883.47
Maruti,2010,Petrol,3179.74
BMW,2009,Diesel,19665.63
Mahindra,2017,Petrol,4985.65
Hyundai,2008,Petrol,3268.37
Honda,2007,Petrol,2880.6
Hyundai,2010,Petrol,3323.77
Mercedes-Benz,2014,Diesel,17172.8
Toyota,2011,Petrol,3102.18
Honda,2010,Petrol,2769.81
Maruti,2014,Diesel,6370.56
Maruti,2010,Petrol,3102.18
Hyundai,2014,Petrol,5085.37
Maruti,2012,Diesel,4043.92
Toyota,2015,Diesel,21992.27
Jeep,2018,Diesel,20496.57
Hyundai,2017,Petrol,7700.06
Maruti,2014,CNG,3157.58
Tata,2012,Diesel,4154.71
Maruti,2008,Diesel,2548.22
Tata,2016,Diesel,2548.22
Maruti,2016,Diesel,6592.14
Maruti,2016,Petrol,3866.65
BMW,2016,Diesel,52847.92
Volkswagen,2015,Petrol,7123.94
Tata,2011,Diesel,4985.65
Mini,2018,Petrol,44039.93
Ford,2015,Petrol,4431.69
Honda,2015,Diesel,7733.3
Hyundai,2006,Diesel,1938.86
Skoda,2013,Diesel,5262.63
Toyota,2016,Diesel,26036.18
Hyundai,2014,Diesel,8298.34
Mahindra,2015,Diesel,12020.96
Renault,2017,Petrol,3877.73
Hyundai,2015,Petrol,6979.91
Honda,2012,Petrol,7478.48
Ford,2017,Diesel,31996.81
Skoda,2016,Petrol,15765.74
BMW,2012,Diesel,16618.84
Maruti,2013,CNG,6425.95
Maruti,2013,Diesel,4154.71
Hyundai,2005,Petrol,1274.11
Toyota,2011,Diesel,14126.02
Maruti,2009,Petrol,2160.45
Tata,2018,Petrol,5484.22
Honda,2015,Petrol,9140.36
BMW,2013,Diesel,23255.3
Mercedes-Benz,2010,Diesel,19388.65
Maruti,2015,Diesel,5938.47
Maruti,2014,Petrol,7035.31
Hyundai,2011,Petrol,3268.37
Land Rover,2019,Diesel,61711.3
